,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,y
0,0.08034900392887323,0.6393488856876426,0.3909062990620704,-0.5809708268989013,-0.6200299721642686,-0.23640940373524844,-0.7630782716881057,0.42749249706272074,0.9675699056095997,0.015933492616006406,-0.04240417535142815,-0.3335190073280039,-0.7302426729155509,0.3232911014253579,-0.20757762177653127,0.4881361489232616,0.5613623732790791,-0.5019163677528666,0.7845583864125585,-0.578643927748089,0.903954207638338,-0.8947638991915579,0.3262062620143731,0.6353774750143724,-0.47964297504735365,0.02019333561581438,0.45711362658143817,-0.32848272047090155,0.4664337866197774,-0.1734143416146947,0.06112247110237634,0.30533675487074463,-0.27425808371495486,0.4605411332956246,-0.49514338708906,0.6796934912741366,-0.5312331987733094,-0.6726338115291683,-0.17135391796531785,-0.20331019395801864,-0.14805256923374666,0.5600443376075686,0.44840616069405104,0.9548678127257288,-0.8096835472086887,-0.40037980864112477,-0.9941863414514152,-0.524202192953755,0.8267011299497808,0.5207481811893444,-0.07634619131927156,0.4781021639209997,0.999187324891315,-0.948991841002959,0.25183712335274744,0.17627260281505186,-0.6059321138626876,-0.9703340819152266,0.9023492216528666,0.19072290967197625,-0.6881191240798066,0.9471668087046385,-0.9436197940680726,-0.20527073536991414,0.28896888115280017,0.050327424334476234,0.1696802560808044,0.6587206550846989,-0.8495984892666086,-0.08971450467109499,-0.12423203917181636,0.4091277108163749,0.20071499650170876,0.5981581647010632,-0.649205704808524,-0.3854899138595198,0.0061128670855457035,0.08765551574973651,-0.2120456089284346,0.5560838381954905,0.228401048926423,-0.5061388083892762,0.38104987042004623,0.8654319509849948,0.9880228489809093,-0.3373776246950557,0.6240121129717253,0.1174892895793489,0.8393258579526222,0.5062903833623258,-0.13934364491510998,-0.29160434549353886,0.26634235473581747,-0.049432675496956735,-0.1605093580368797,-0.4244225045865666,-0.2657633602370193,-0.08711322280083755,0.23960343996684563,0.01561236952320555
1,-0.11685644964532593,-0.49853105511827756,-0.6841689791607799,0.07725269504703403,0.09806159957732596,0.38637562677700177,0.2910995145102919,-0.5676847010203052,-0.9896711439556787,-0.33515807389318386,-0.6490277647335192,0.8874185444909373,0.32323606034694596,0.4771943842380568,-0.6958916467631322,0.11046343282740967,-0.5030436919822792,-0.32981188065404465,-0.3105506402660887,-0.09660707704949356,-0.9665222862414373,0.6881129741159915,0.18702903925101455,0.02442961278394229,-0.22284541364610377,0.10997690853679298,-0.9898391361017642,-0.7292527124792343,0.8310288529877989,0.08001456520215844,0.1107859295321234,0.15218626327210072,0.9424166862026253,-0.06641949252208534,0.47900001561240857,0.041503224597259525,0.3524832274472727,0.9168990133379471,-0.8223669833363259,-0.4038953069316169,0.7908256653183154,-0.7696150547138283,0.4318786178175251,-0.2087750835558757,0.8964983479133464,-0.4268231518990997,-0.7320250613144421,-0.29990204401614395,0.33862446223184617,0.13095182220841517,0.06082767655015697,0.9367799670014096,0.33016166323532614,0.06387985407179975,-0.33893820169705546,-0.20276973733201764,-0.10202717382631055,-0.8242846849215946,-0.1184197064315442,0.7599712331390205,-0.2910597552510579,0.7035580129251238,0.9094958430993862,-0.7717077210839627,0.18930007443177388,0.2105977146365854,0.17520880659531235,0.9297401635157754,0.4045073049707002,-0.9510075896979879,-0.8983889053508214,0.20120355628170383,0.221944266820834,-0.6630237426225738,-0.8085760716579875,-0.8693560078154445,0.6643316000196149,-0.6900009944223822,-0.4155360971622484,0.09807333702397791,0.37610947343910284,0.6721488614363618,0.6566454322169435,0.22392044210960416,0.7843447466529223,-0.8962820013932133,0.8850028998548338,0.559759420782074,-0.2556514271999095,0.83943024098904,0.05992681113093212,-0.4363863360459932,-0.18451866796704963,0.5326344448147822,-0.35110206396335886,0.5860020032593818,-0.4182297086364195,-0.9490630952321335,-0.9057875532183894,-10.98696497786528
2,0.03996051476996065,-0.27280741512684403,0.012267240800266643,0.48021840833660856,-0.9402893764888807,-0.4015127092846318,0.00983804334943894,0.3779376871735176,-0.5904784303252355,0.8738092615296937,0.7955191181192967,-0.9055266212421431,-0.8208334882784183,-0.06322954532578451,0.480908195522856,-0.21584282775238384,0.9194071321498947,0.016295400015867934,-0.47648769309725125,0.9268414392147231,0.22486741721213788,-0.023338285299944417,-0.9611597591651295,-0.6539191832189717,-0.30254088226258347,0.8095818013884835,0.027851638245212973,-0.8281302583170562,-0.6344697985687378,-0.83529234268985,0.15715818915173352,-0.07142251356212781,0.6687360469431645,0.7649864218683737,-0.21462975974615905,0.5116988816907748,-0.6505354090711684,-0.5000261577608627,-0.09462341572355948,0.12089907468785976,0.46841663265801525,0.9760763546616367,0.18539233683121759,0.6135574701915696,-0.8777955159002921,0.6136258301489321,-0.7630263870040834,0.7943081068005271,0.8043305506943117,0.19844614813769357,0.4757122282180062,-0.5952958481474255,0.6831974851261475,0.700912450589342,-0.8582338941417522,-0.9544356861267878,0.6854830881348433,0.3529356816088418,-0.08370243677934819,-0.09908093825255238,0.34771233635463394,-0.2027499065756646,-0.6118197132278416,0.7575472752518615,-0.2453522330152289,0.13889320858882348,0.11882402171709194,0.764059610771747,-0.09044683211289484,-0.4205969615270886,0.1972198434099406,-0.8147569396650358,0.4639636710873025,-0.558479502899697,0.4221552303903553,0.2752878909906158,-0.9773546286873087,0.7554127137580184,0.6887649851396855,-0.5155323452603615,0.3148936127576163,-0.38942014173545414,0.9240808859159393,-0.826202556455536,-0.8331737290454044,0.5132832879023252,-0.580640886475623,-0.1788532476773954,0.28569036319463703,-0.9179788212955586,-0.4641892813742883,-0.3084484444917921,-0.8384995467504313,0.06388130300743966,-0.4669177641975162,0.10331214573778058,-0.8894889121201037,0.24811708696724022,0.4031387771694246,-6.040779344812201
3,0.7714955764124118,-0.7964479181706137,0.9843552792195396,0.6103981384128174,-0.990062259185605,-0.753238715720884,-0.22049196679061622,-0.617557975223523,-0.06185770893403442,0.17530517752703512,0.13961566380429202,0.6863627701750314,-0.3595982250311498,-0.20934222358795807,0.11945805798389286,-0.8419770780019273,0.8318263573323545,-0.7410669029335819,-0.7499203830936987,-0.7126144147308546,-0.5390224237985608,-0.48695664047673537,0.7137750962907057,-0.21530443957201562,-0.8854454344738429,0.38463497028022986,0.03386789265178036,-0.5169887762874359,-0.48804673176248614,-0.8736429366987926,-0.12640127749531405,0.27898558332791334,-0.7374135982383676,0.06279148080797903,0.07313667012982905,-0.07639829750177118,0.882575163499411,-0.8750015906279114,0.6328188544250417,0.20117004314502318,-0.7541496673311348,0.8496735434725395,-0.04591819163464961,-0.5067831948299326,-0.6304405677451452,-0.7403622862514814,0.11342186797850862,-0.6816529388790018,0.9173635901692836,0.1515787017755843,-0.8718534479812352,-0.7312631841203359,0.25506001569876435,0.8643725341649813,-0.5073092059753943,0.18703426834939574,0.15385353173618088,-0.4257684701213038,0.5178611666045909,-0.1488695270528928,-0.1603132892419643,-0.5672474951809907,0.0004280145208421793,0.8725439329542128,0.35002036501609735,-0.8188084733433991,-0.739900478550181,0.8419233961714909,0.19067338007419798,0.012340874720779826,0.1795040317445964,0.09238659091502321,-0.3072778833553247,-0.37407197231905687,-0.5039758452118606,-0.7286639697710025,0.6928504102470558,-0.7037324933124343,0.22219155587366157,0.43955283200383777,-0.929605824115413,0.626131498123867,-0.8799421486861734,-0.7840310586391392,-0.6458194784112947,-0.578930908486299,-0.6863055144660022,0.47113204876840764,-0.8798069432688209,0.5449104192564427,0.798310450933811,-0.2706557880295981,0.33548394813959215,0.5423473155640095,-0.6094190226455898,0.008609523393804164,-0.8221095746693179,0.3473302537406653,0.8595792564841913,-0.1183726900954496
4,0.36118187100627486,0.6830948223808404,0.1444217187697998,-0.21210235953131584,0.8098409431842593,-0.3850024350054011,0.8141298160181276,-0.09267539800132818,0.2549976916450454,-0.6426536419973272,-0.4381787739629426,-0.09906813379894897,-0.8742023572459272,0.2746976340131375,-0.33837068256922564,0.735891188413333,0.7089942082817664,-0.09156132262978112,-0.9083167726118184,-0.6713303917099942,-0.4556952113316928,0.19892742926388807,-0.4440691697918995,0.20441700166626964,0.12354822181377334,0.40200661581160424,0.4817776017764557,0.2322631930994472,-0.8165062405126804,-0.06877301023691551,-0.44788943428215,0.9662430662658155,0.3652788951408026,-0.1627972262323205,-0.010912623080832518,0.11830240480937038,-0.8684379490731344,0.5358134084160302,0.39016923712937746,0.5447157484823721,0.5970865371938261,-0.548830545994047,0.2789950012470721,-0.7406555045368999,0.5047585852759953,0.8581868201162319,0.24634342114233232,-0.911507443553409,-0.9069630343723438,-0.4744563713805321,-0.3933085700103107,-0.3913043527707225,-0.6047176522930213,0.5219592087025828,-0.8936288042693854,-0.4081356935809599,0.013996774148929303,-0.3861590600759457,-0.7962872999145298,-0.1529468916517629,-0.47061095195743885,0.0931125333357139,-0.47977167007394383,-0.8887339945890094,0.5673427308291483,-0.4335625066607167,0.7268811262932069,-0.452805400721209,0.26993796836310446,-0.5196603043705923,-0.4777016042584967,-0.5681295220334488,-0.674521574597406,0.274753719364786,0.7616413258243688,-0.2851916634346714,-0.6566349358406476,-0.6034321110252074,0.38305459940299613,0.4201158102260474,-0.9386436985032685,0.573993537642038,0.46962356458670396,-0.4017553974625825,-0.7653127698762592,-0.9218788866441587,0.8426454120773554,-0.37260076613503634,-0.16808075307195747,-0.7761508169818958,-0.9517018671102373,0.847504789840207,-0.2577913303039592,-0.09618163059928087,0.8420071639988129,-0.5639021964356872,-0.17797654795317874,0.776424175149107,0.1776256709152959,15.60405890330075
5,0.3604699999332095,0.6266589756036238,-0.3484986638328198,-0.2789832280436795,-0.34946899168309065,-0.9077180521086832,0.2919192705999665,-0.11337575080827755,-0.2679792861989023,-0.14572034861381855,-0.524129486334503,0.4372559288867519,0.41952588295146054,-0.22704727780127576,0.24064982435779592,0.5589440217330748,0.8980411137920468,-0.6629578027030012,0.953760829611844,-0.5167615773083578,0.4047665685280899,0.7114642387923338,-0.47860027858459997,0.48428144191219213,-0.9218451509081276,-0.6633373650058632,-0.6945450656709116,-0.24180208644706358,0.9744161867738841,0.6574706286038212,-0.9062525316690786,0.3153076127676051,0.4534013343738088,0.5566560437127839,0.8840171696017434,-0.3273712043447756,0.8719077114261409,-0.2960673034719996,-0.9926051644910772,-0.9614866877771513,-0.3011370253727401,-0.7574122480569003,0.14104098291029854,0.477798931869289,-0.21352517689107997,0.3826473234215577,0.5264500020299552,-0.1962400610168229,-0.77824035024798,0.5521136331970933,-0.2869730194804574,0.20103275291055933,-0.2482108617631078,0.06884012223160019,0.049681574094285086,0.6219822907521173,0.6243317862902389,0.2755878071172304,-0.5718560844873235,-0.8598994478049076,-0.7396667626108695,0.44184482834896066,0.9637198670242346,-0.49139079143757325,-0.7283188132015861,0.6414327857054607,0.2537548810514616,-0.38934158239668704,0.2160868071576818,0.4911293911568131,-0.633966867250576,-0.5969399209692738,-0.2301277883679438,0.9546444307636204,-0.7106077712720544,0.6207562266598692,0.7327740143326196,-0.8895727557304791,-0.9847480041715844,-0.521191815287267,0.02949678659674193,0.4589677216927188,0.32112596622952005,0.5199637217580517,0.5403437167995633,0.677386868249493,0.505744386819156,-0.41103440743006003,-0.9530736568613647,-0.36535512887604926,-0.04048343335697813,0.9827995533523981,-0.38492831989241005,0.0003309453771045412,0.42106678265798236,0.15274581012313226,0.653520981031795,-0.8035410102067313,0.7277743381666884,-2.431463100401512
6,0.1436871767511847,0.30187692885929707,0.5484154689118812,-0.23856072846063148,0.8870547923335357,0.9018162408657517,-0.24368938462648138,-0.9245031014689389,0.4696677733592609,-0.8957782671590173,0.6072154639918923,-0.6428753150854287,0.7624112657289608,-0.5883420462407565,-0.8775341165178849,0.26034685209364383,-0.40671913630497025,0.8862550675849137,0.9970038785785418,-0.45307193328544826,0.6544338044328224,-0.6024716494320697,0.8021346995214969,-0.29665035897525316,-0.1620180921549479,-0.8524063829727699,-0.45456767399601117,-0.554855616611422,-0.6191781297160597,-0.5953329977492723,0.6275285100736336,0.5479943996969823,0.03412326797686971,0.7005166557441742,-0.30920975131901063,-0.06551993062076611,0.506021857730915,-0.4404254299193511,-0.19357763657479476,0.8917924011582608,-0.2801792801310534,0.8205088217496066,0.609702771020957,-0.591506765896991,0.8365796726135464,0.09631289041920321,-0.031754420015372986,0.7241158386987046,0.08549098144725442,0.7131942436323935,0.18586868734487516,-0.3256200897551753,-0.5619780541260258,0.4565808568594709,-0.3884742639538872,0.6127297271794376,0.4826384503647776,-0.6675112239693153,-0.7099062805099923,0.30766277190726266,0.23794668114189732,-0.11229453672968259,-0.8273141632151719,-0.6132935049502108,-0.8626438139638783,0.25561419325058576,-0.3255357469992024,0.9275999660093464,0.04451525032854131,0.9262571482274515,0.8316275248716314,-0.5156905532463003,0.9294181243892385,0.896883003669525,-0.9161007210919745,0.8264765704566179,-0.6175521825637635,-0.43691364183386394,0.20805896352393272,0.2459023610056581,0.8304551875893096,-0.5745389258368547,0.4774557957870209,0.3364847058917275,0.1867382646844784,0.4851641827117201,-0.5622653879416797,0.6896474673048139,0.32636431905318464,0.6450351401081016,0.4982197737225196,0.16114553486764982,-0.3116400829074639,0.575633786391178,-0.4338269430606305,0.21738364652642383,-0.9776405951185239,0.8261720120355232,-0.902573344759898,12.000856617803109
7,-0.4827026913466457,-0.48429945729285206,-0.9996991863049101,-0.3250372847828835,-0.39142984587458773,0.4340657461469082,0.19254181258561665,0.18809191998068497,-0.7133757824787041,0.2671135512653322,0.13660457276275162,-0.21801389116984704,-0.40722829685661144,0.28153227303222605,0.9541124236692853,-0.7170543918899226,0.20189388572163414,0.05645716770657061,0.20069279492842718,-0.8075333207188702,0.8031409485819723,0.6250220694132462,0.5318105389212922,0.7058757729981242,-0.6366238781250417,-0.08947112366147603,-0.21325509754824767,-0.21695881068903877,-0.9345692606866356,0.4559305589009317,0.1278980128371181,-0.14108448328660939,0.5352352629719319,-0.2321706055956907,0.5151776588051973,-0.06935506337227171,-0.4189834822723797,0.5723887701660111,0.1250452817266683,-0.21831171692514806,-0.6334379733944717,0.8072674538498166,0.5353385245602393,-0.3443140564267546,-0.24550579341946754,-0.0003955333431522323,-0.17619243107463478,0.09416180241382577,0.419746417790426,-0.06754276070204823,-0.8981700586419981,0.26747907603538423,-0.8197726498237383,0.04524167333562268,-0.34318806071012053,0.20874449111286908,-0.4751546094237973,0.0272763366654869,-0.4544926736934556,-0.06060722527575191,0.5183851644110888,0.18694451053246874,-0.5559345012173735,0.4527782868760175,-0.21917363099087694,-0.8160108544017415,-0.35496560573443037,0.3370042117703602,0.5033863206735647,-0.6367021138651219,0.17040062694814884,-0.2962475525359476,-0.8295668502561384,0.09985076129776682,0.07073577013315102,0.6097057734094982,0.037595019919911765,-0.06402444979278177,-0.5417228583648226,0.49112006926286966,0.5226935243835658,0.3333141421403256,-0.4828554402085943,0.7801678464813411,-0.6346451921521656,0.40326184056270264,0.5467862113086115,-0.36671341621866516,-0.15981814571609232,0.5597320368716123,-0.5948353214588271,-0.217670100631719,0.02716152286137885,0.39375695640712793,0.02101554921143922,-0.036218699324094494,-0.26183833202779594,-0.21316078091334711,-0.33965554957326183,-20.406931496353266
8,0.11526053268897529,-0.31459117657929436,-0.28571783827662633,0.08963038489720776,-0.33748770541178863,0.33648171966957197,0.313390266201631,0.3441169512144673,0.013332313624336845,0.6401407438361058,-0.32080412380867784,0.9735162794225072,0.9024700200800024,-0.5684545265322352,0.11894517220833944,0.2211768698260974,0.8434995498258371,-0.8064230420488094,-0.3032596946451789,0.3900412872402319,-0.31852428479646555,-0.7346164858815136,0.4862354592834115,-0.11398653642405776,-0.6088611458101003,-0.22955679265068207,-0.7020419436043941,-0.919188928746892,0.3276494597961914,-0.555897722597614,0.9709339844058413,0.04734046216552912,0.5965127687052671,-0.15071102836644168,-0.7867216056555235,0.960032799061967,-0.6561123804206628,-0.766797796964481,-0.7837819474074543,-0.40305212125482237,-0.7460897412161003,-0.04663681659887042,-0.4787999524247011,-0.72659576202489,0.5287713276768609,-0.09502897868920135,-0.5951836488216402,0.10224753763390693,-0.9418501055506256,-0.339758500632962,0.8842010196348187,-0.528157532205163,-0.7980834772544767,-0.12719032274974573,0.9802593625843372,-0.7854252038281093,0.005868329368114766,0.954540797583699,-0.386924722867817,-0.43903226556937613,-0.8536361042587728,-0.1532001273976784,0.016866318895087717,0.8970887072451248,0.6011998535278764,0.3109604412576894,-0.6234006728436039,-0.9239522795372321,0.8184007536352396,-0.9114125033338163,-0.9451821127578386,-0.3248607546321334,0.33002552175306854,0.8343873522183529,-0.5249288727028483,-0.5921191800844254,0.21131544602943797,0.4525706127108824,0.518975461464358,-0.4077529370655555,-0.8634710411364392,-0.013782063354381258,0.8572715507147508,0.6018205155283918,0.922963436142548,0.33151822867495784,-0.12937378278920764,0.8175918790358361,0.20741070560591068,-0.7853633171692613,0.5781983104673183,0.7524906425529743,0.7911365995757951,-0.7219517325181788,-0.9503443904875459,0.7177669938973932,-0.7121219982978295,-0.3407753315205613,0.29681663062515584,-1.236508332776208
9,0.5686953981339034,0.5512592387624626,-0.12129443400320739,0.2185086433314345,-0.1716858080164616,0.9389850129510222,-0.701883493383916,0.07244378491467951,-0.23517241311158332,-0.14895240871163407,0.19347556051357073,-0.3182412967358248,0.3446484945353705,-0.16238850426799356,0.7439321186024239,0.7854421334161177,-0.37481307803786756,-0.518338380246411,0.30724216452981024,-0.9644155011596949,0.9646810766897311,-0.3606456892474388,0.24453918269174513,-0.018986984568441168,0.4042423770476964,-0.020522759658092582,0.9791196448076429,-0.9994304822412448,0.28507951587493574,0.6483357308903248,-0.3033254956943494,0.34878667576048894,-0.31182984917804846,-0.6153301131639288,-0.09056879199536993,-0.8103315558293807,0.5216944573913642,0.8064441418652841,-0.5761056408149212,-0.29356745650640237,-0.21595804954116793,-0.6208968375225159,-0.14411479576613373,-0.6154366279356227,-0.29466813174748197,-0.6125341765016032,0.04423230822583091,-0.6570780892927695,-0.14235222089793176,0.9348071078973421,-0.47405977121452625,-0.6571953671237722,-0.36279089523669494,-0.6534303442227822,-0.829802131177453,-0.4283547200685556,-0.15592600104503895,-0.7751005646115599,0.9920724611234313,0.10603172988403298,-0.557014862733636,-0.3948315019556845,-0.7428973498161571,-0.5587523245442669,0.39837796556884086,-0.5418739439773264,-0.846746354778974,0.07031714907867115,0.9696983840282358,0.364477167358628,-0.9476699934164807,0.650134953211859,-0.9736106842822401,0.8020929868649194,-0.03379047499899479,0.6421117050198273,0.5727477089907045,-0.36134413216583305,-0.4694136290283015,-0.25986946631697716,-0.48478718218301387,-0.21147787014067054,0.479549800840843,-0.9139613266418356,-0.0969805633104821,0.417493706950816,0.08805701486426898,-0.20812221184331392,-0.6915913758041574,0.4974282293947656,0.35134437816634145,0.14718369046138657,-0.05722567218764074,-0.8462805430069456,0.1634379946046356,-0.29638431245031116,0.4622847167585482,0.3145718327585634,-0.9189506512718428,11.275627781769916
